,content
835,무서운걸 좋아한다면 좀 시시하다 싶을수도 있지만 스토리 위주로 보면 재밌음 마지막 결말도 맘에 들고 딱히 많이 무섭지도 않아서 넘 좋음 꿀잼
836,아니 이게 뭐가 무섭다는거임? 진짜 코미디영화보는줄알았네
837,악마는 이렇게 무서운거시야
838,정말 공포영화 잘 못 보는 편인데 컨저링 시리즈 중 제일 안 무섭고 내용도 그저 그런 듯...돈아깝..
839,지금 하는 영화들 다 별로래서 평점 무시하고 걍 봤는데생각보단 볼만했다. 그렇게 막 까내릴 정돈 아닌듯...;
840,숨은쉬게해줘라.. 숨좀쉬자!! 꿀잼
841,역시 컨저링시리즈 기대를 저버리지않네.
842,이정도면 잘만들었는데 ㅋㅋㅋ ㄹㅇ 무서워서 친구 팔 꼬옥 붙잡고봄... 몇몇장면 쥰내 놀라서그렄지 무서웟움...나는 오히려 라스트키랑 애나벨1보다 훨낫더라
843,솔직히 직설적으로 영화에대한평점은 6점감점요인은 그동안의 컨저링시리즈악령들을 더넌에서 다말아먹음경력 부족 감독이 분위기만연출하려하고스토리개연성과 지루한부분 공포부분을잘연결해서 이끌어가야되는데  그거또한제대로 살리지못...
844,놀래키기만 오지게 놀래키고 그냥그저그럼 ㅎㅎ
845,전작들에 비해 솔직히 노잼입니다... 예고편이 제일 무서운 영화...ㅠ컨저링2 봤던 기대감으로 보면 100퍼 실망합니다...
846,최악....어떻게 영화를 이렇게만드냐.교회다니시는분은 교양용으로 좋다고할듯
847,좀비영화임. 수녀귀신은 그냥 좀비 대장. 보고 난 후 욕 나오고 돈 아깝고 그 정도 쓰레기는 아닌데 전작 컨저링 수녀귀신에 한참 못 미침.
848,좀비 영화야? 그닥 안무서웠음
849,깜짝 놀라기도했고 수녀귀신은 봐도봐도 정감이 안가니 무서운데.... 신부는 대체 거기서 뭘 한것인가....?하는 의문에서 6점-..-세상 당당한 척 다 하더니 정작 중요한 순간에 아이린 혼자거나 동네 청년이 아녔음 ...
850,스산하고 이가을에 어울리는 영화네요
851,걍 개노잼.. 놀래키는전개 개뻔하고 스토리 너무 루즈함
852,다보고나니 십자가만 생각나네 .
853,망실망실ㅠㅜ갈수록 별로..1은 참 무섭고 재밌게 보구 2는 그냥 그랬는데 3는 정말 1도 안무섭고 지루해 디질뻔ㅠ옆에 남자분 지루한지 계속 한숨쉬곸ㅋㅋㅋ노잼...
854,야이 거짓말쟁이새끼들아
855,아니그냥 좀비영화같은데? 영화관람끝난후에 사람들 한숨쉬는소리 다들림 내여자친구 무서운거제일싫어하는데 여자친구도 어이없어서 웃더라
856,컨저링 매니아들은 볼만함
857,돈이 아까운듯한 영화.
858,좀 유치함 별로임ㅋㅋㅋ
859,물에서 수녀올라올때 개웃겼네ㅋㅋ
860,걍 팝콘 필요없음 진짜 무서움 진심으로 무서워서 뭐라 할 말 이 없네 .. 여튼 팩트는 ㅈㄴ무서움
861,제임스완 반도 못따라오네 안무서움
862,스토리의 전개가 굉장히 진부하고 뻔하다. 신부가 등장하는 이유를 전혀 모르겠다.
863,물괴를 피했는데 더 넌을 못피했다...
864,인시디어스 123 컨저링12모두 너무 재밌게봐서 한껏 기대하고 갔는데
865,앉아서 관람하는 귀신의 집 이네요. 알면서도 깜짝깜짝 놀라는 영화
866,평식이형! 쎈척에 속아써ㅠ
867,컨져링3가 기대된다.
868,볼때는 그냥 저냥 봤는데 보고나서 자꾸 발락 얼굴이 떠오르네ㅡㅡㅋ
869,개노잼 컨저링 생각하고 가면 후회함
870,재밋게 봤네요발락수녀에게 어떻게 악령이들어갔는지
871,재미있는데 약간 좀비 영화 보는듯한 느낌?
872,ㅅ세계관 구축이 된거같다고 같다고 느낌니다
873,난 요렇게 스토리좋은 공포영화가 참좋더라
874,주인공수녀님이쁘네요ㅋㅋ
875,낚시의 밤 이후로 완전 별로
876,기대한 내가 바보 너무 실망
877,이게뭐지????한마디로 노잼.
878,mbc 특별방송 서프라이즈 수준
879,십자가는 그냥 장식품인가 싶다..
880,게임퀘스트 보는것 같다장르가 공포물이 아닌거 같음
881,아무도 움찔대지도 소리지르지도 않았습니다.악마 개만만하게 생겼고요. 뭔 악마가 총쏘면 뒤지나요 허무함영화 끝나고 급식들이 스크린에 대고 쌍OO하던 모습이 가장 인상깊네요..ㅋㅋ
882,오늘 직원들이랑 회식겸 더넌도 보고옴.컨저링2의 그 공포감과 임팩트를 기대하고 보면 100% 실망함.더넌이 안무서운건 아닌데 뭔가 좀비물같았다.귀신이 샷건 쏘면 죽고 그런게 영ㅎㅎ그리고 수녀귀신 분장이 컨져링2때보다...
883,오늘 아침에 본 안시성이 더 무서웠다
884,초반 분위기 잘잡아놓고 뒤에 가서 다 말아먹은 코믹호러
885,너랑 다섯번째로 본 영화.
886,너무 좀비물로 변화햇네요
887,1점도 아깝다 정말 1도 안무섭고 스토리 대사 웃겨서 못봐줍니다. 보지마세요 10점 알바인듯 전주롯데시네마 21일 21시꺼 봤어요 내가 알바거나 거짓말이면 나를 경찰에 신고하세요 참고로 같이본 경찰친구도 웃다나옴
888,컨저링시리즈 재밌게 봐서 잔뜩 기대했는데 진짜 재미없다.. 놀래키는거 말고는 볼 게 없다...시종일관 깜깜한 배경때문에 뭐 제대로 보이지도 않고 ..아무튼 개 비추
889,재미없는데   모리스  불쌍해서  10 점준다
890,정말 딱 평범한 영화
891,핵노잼 돈 아까우니 보지 마세요ㅡㅡ쓰레기영화
892,중세시대 배경의 악마랑 귀신때려잡는 판타지 영화
893,자다가 놀라고 자다가 놀라고 자다가 놀라고 2시간
894,그냥그랬음ㅋ컨저링 1 2 가더재밌음
895,공포가 아니라 판타지 괴수영화같다. 전작들에 비해 한참 부족한 듯
896,대피하라! 핵노잼보스 나가신다아..
897,갑툭튀(너무많아ㅜ)에 뻔한스토리.
898,분위기 진짜 쩔더라 ;;
899,최고입니다 최고라는말밖에
900,컨저링2..애나벨 인형의저주 저리가라..
901,이 영화에서 제일 불쌍한 역할은 프렌치싫다는거 강요하지 말자
902,애나벨보다 무서움. 마지막에 XX 죽일때 거시기해서 그렇지 마음 졸이면서 봤다
903,제임스완 감독 팬으로써 아쉬움이 많이 남는 영화 더넌을 각본만 짜지말고 감독을 맡으셧으면 훨씬 대단했을듯..
904,재미없고 무섭지 않다는 분들 진짜 부럽네요.저는 보는 내내 진짜 무섭던데‥ 그리고 주인공3명 어쩜 저런 상황에서 기절을안하고 저렇게 강할까 배우고 싶었음‥나도 강심장이고 싶다.
905,잼께봤어요~ 잘만들었네요
906,무서워 죽는줄 알았다 점심먹은거 토할뻔 진짜
907,컨저링유니버스에서 포스만으로 단연탑인 수녀귀신가지고 이따위스토리밖에 못만드냐제임스완도 여기까지다
908,좀비물 같고 보면서 제발 더 무서워라 뭐좀 나와라 기도하면서 봤습니다 재미는 있는데 별로 안무섭내요
909,뭔데 기자 평점은 따로 보여주냐  까기 바쁜것들 재밋기만 하구만
910,이렇게 마무리되는가봐요.. 속편또안나오겠죠..? 너무 아쉬워라..그동안행복했습니다.ㅠㅠ
911,ㅈㄴ 무서움 쓰 레 기 조선 공포영화보단 훨 나음
912,가장 공포영화 스럽지만 스토리가 아쉬움
913,사람들은 얼마나 자극적이고 잔인해야 무섭게봤다고하는지모르겠지만 15세관람가에 맞게 충분히 자극적이고 무섭습니다..재밌게 잘봤어요
914,긴말안한다당신이 예상한만큼 재밌다8점주려고했는데 테러알바새끼들때매 조금이라도 균형을 맞추고자 10점박는다
915,수녀님 화장 너무 잘먹었다.
916,진짜 무섭다 항상 하나님을 떠나지말고 함께 해야지
917,역대급입니다! 다들 소리 지르더군요!! 간만에 잘봤네요ㅎ
918,진짜 내가 본 영화중에서 역대급으로 제일 무서웠다.. 잠 못자요.. 이거 본 이후로 앞으로 맨날 기도하고 자야겠다고 다짐함
919,보는내내 내두손을 꼭 쥐고 혼잣말을 했다 무섭다...
920,A급 스릴러임 짜임도 탄탄하고 좀 마니 무서움
921,후반이좀 아쉬웠는데 볼만 했음
922,우우우웅워~~~~우우우웅워~~~~우우우웅워~~~~
923,ㅋㅋ진짜 극장에 사람들 헉 소리가 엄청남 ㅋㅋ
924,치고 빠지기만 해서 짜증났는데 마지막에 몰아침ㅋㅋㅋ 신부님은 왜이리 무능력하냐ㅋㅋㅋ
925,돈 주고 보는 공포영화 중에 제일 무서웠습니다
926,진짜 무서워서 울뻔함 ㅜㅜ 역대 최고로 무서움 결말이 좀 맥빠지지만 스토리 이어가는게 장난아님
927,뭐랄까 공포영화중에서도 이런 식의 엑소시즘 영화는 기독교를 좀 알아야 재미있구나. 어려서 주입식 교육같은 기독교 교육이 이렇게 쓸모가 있네
928,수녀귀신보다는 분위기가 무서웠어요 스토리는 생각보다 괜찮았어요
929,기대해도 좋습니다ㅎㅎ이전에 등장 했던 귀신 중 하나인 소재로 이런 스토리를 만들어내다니. 진짜 대단하네요
930,무서워서 오늘밤에 못잘듯..성당도무서워서 근처도못가요
931,기존 블룸하우스 영화들 보다 더 무서운 것 같아요
932,수녀귀신에 대해 더  자세히 알게됨
933,내 살다살다 수녀귀신 젤 무서웠었는데   이번이 2탄이라니  겁나서  한동안 어두운곳 못 볼것같아요 ㄷㄷㄷㄷ
934,솔직히 8점이상은 에바고 컨저링이나 에나벨 보면 수녀귀신영화는 청소년기 무서움이라고 해야함 컨저링이 성인판 정도? 대충 느낌오져?
935,노잼이라고해서 영화관가서 안본걸 후회중ㅠㅠㅠ 방금 오씨엔에서 하는거 봤는데 개개개무서움ㄷㄷㄷㄷ
936,더넌 처넌 마넌 ㅜㅜ 내 마넌..ㅠ
937,컨저링의 후광으로 3류 영화를 1류 영화로 홍보한 속빈강정의 영화
938,무섭다고 하길래 긴장이빠이하고 봤는데 젠장 ㅠ옆에 있는 와이프가 더 무섭다
939,처음엔 공포영화니까 나름 긴장하면서봣는데 중반쯤에 남친옆에서웃고 공포영화못보는 나도 이게뭐야..?싶었음 남친은 내가 공포영화못보니까 놀리는재미 볼려고 같이본건데 넘 무덤덤하고 시시하게나옴..마지막엔 그냥 호러액션영화...
940,노잼이고요 마지막 10분만 보면 되요
941,재미없음. 공포가 아니라 미국특유의 판타지 공포임 유치함
942,영화보면서 처음 자봤다 재미없음
943,여기 알바가 많은듯...컨저링유니버스... 꼭 이래야만 했냐!!그리고 일부러 밤에 사람 최대한 없을 시간에 봤는데도 팝콘 아작아작 씹으며 끊임없이 노닥이던 4시 방향 커플.. 진심 밉다...
944,모든게 최악의 영화 돈아까워
945,튀기면 다 맛있고 갑자기 튀어나오면 다 무섭지?근데 같은걸 먹다보면 질림
946,역대 시리즈중 최악 공포영화보면서 졸릴줄이야...
947,시리즈 역대급 노잼..이게 무섭나...세상쫄보인데 하나도안무섭고 지루했음....깜짝놀라는거 몇장면빼고..
948,너무 졸렸어요....나중에 연출은 코믹에가까웠던....
949,이런 개 거러지같은 영화가 '유전'과 평점이 비슷하다는게 족같아서 1점 박고 감. 어휴 ㅄ들 이런거도 영화라고 돈주고 보고앉았냐
950,개인적으로 너무 기대가 컸는지.. 예상하지 못하게 놀라는 것도 아니고 나올 타이밍을 다 알려주고 나와서 후반부로 갈수록 지루함A급소재로 감독만의 B급 매력을 보여줄려다 실패한 C급 영화의 느낌
951,컨저링2
952,제작진의 노력의 시간을 고려하여 4점 줍니다. 무서운 것도 유치할 수 있다는 것에 놀람.
953,이게 공포영화냐?? 판타지 물아님??
954,보는동안 잠이 왔습니다
955,별 하나도  아깝다. 정말 보면 후회합니다.
956,무서운거 못보는 친구도 졸면서 봤습니다. 보지마세요
957,프렌치 사이다였는데 ㅠㅠ
958,갑툭튀는 많은데 내용이 너무 시시하다도대체 입에서 뱀은 왜자꾸나오는거야 ? 뱀나오는거에서 너무 유치하다 에이리언인가ㅋㅋ
959,공포 영화가 지루할 수도 있더라고요
960,공포영화 맞음?공포영화보다 잘뻔한거 처음
961,깜짝 놀라긴 했는데 전체적으로 스토리는 글쎄....
962,겁나지루하다가 예고편에나오는 장면 나오구요..무섭지도않고 깜놀장면만 나옵니다..예고편에 안나오는 장면은 마지막장면정도...
963,기대하고 갔는데 하나도 안무섭고 지루했어요...실망
964,컨저링시리즈다본사람인데요.. 더넌 기대많이하고 ㅇㅖ고편도 안보고갔는데 가서 웃고나왔습니다..특유의 퇴마장면을 바라고갔는데 수녀귀신이랑 유에프씨찍는것만 보고왔습니다ㅋㅋㅋ특히 피뿜을때 진짜 저도뿜었습니다초반부분 좀지루했...
965,돈내고 본 걸 후회한다.
966,가볍게 보기 좋은 공포영화
967,순대가 입에서 나오고지루한 공포영화..
968,진짜OOO기영화 너무캄캄해서 무슨 흑백영화보는줄알았음 짜증날정도로 화면자체가 캄캄함 그리고 귀신나오는 공포영화가아니라 괴물이랑싸우는 영화임 기대하고갔다가 썅욕하고나옴
969,생각보다 노잼임 기대ㄴㄴ
970,너무 기대했나바 ㅎㅎㅎㅎ 실망했네
971,컨저링시리즈 다 보고 봤으면 마지막에 진짜소름
972,컨저링 번외편이지만 기대한 나로썬 실망이네
973,중간중간 깜짝놀래키는 포인트가 너무 예측가능하고 소름끼치는 부분이 하나도 없었습니다.기대많이하고 봤는데 솔직히 기대 이하입니다.
974,와.. 볼때마다 눈가리고 보고 맨처음에 신에 영역은 여기 까지다.여기서  손이 튀어 나올때 개놀람...
975,아멘 아멘 아멘 아멘 아멘 아멘
976,너무너무 무서워요...
977,긴장감을 즐기는 사람에게는 많이 실망할 수도 그냥 갑툭튀가 많아요 근데 마지막 결말부분은 스토리를 잘 구상한거 같다는 느낌이 듬 무섭다긴 보단 놀라는 영화정도? 결말부분이 없이 끝났다면 전 1점도 좀 과분...
978,무서우면 된거다...
979,알바들 때문에 1점줌 ㄹㅇ 핵노잼 안무서운영화
980,공포는 그닥 깜짝 놀라는건 쪼금? 공포영화 잘보는 사람에겐 비추ㅋㅋ
981,더 넌 너 만 있었다. 너 혼자만 있었다.널 볼려고 1년을 기다렸는데 사실 아무도 없더라. 팝콘도 안샀는데 무료 나눔을 기대 했는데차라리 예고편만 계속 볼수 있었다면 그게 더 무섭겠다..
982,평점 알바들인줄 알았는데 나름 재밌어요
983,우어어어 우어어어엉어어 브금하난 끝내줌
984,보다가 하도 노잼이라서 그냥 폰 봄ㅋㅋ
985,극한의 공포ㄷㄷ 96분이 빨리 지나가길 바라면서 봤다
986,나원참ㅋ이게무섭나? 참나어이가없네  하..  20여년만이네  엄마랑자는거
987,초반 밑밥에 비해서는 결말이 미약했으나 전개는 부드러웠음.
988,스토리가 색달라서 괜찮았는데 수녀귀신은 무섭더라구요~2편이 곧 나올듯한 암시~~
989,영화리뷰 처음단다.컨저링 애나벨광팬으로써 기대하고갔는데  완전볼만했다 관람객아저씨괴성소리도 웃겼고 강추한다 더넌도 에피소드계속나왔으면좋겠다
990,음 전 무서웠습니다 근데 뻔한 부분들이 꽤나 있더군요 다른 영화들도 대부분 그렇지만 기대를 많이 해서 그런지 실망이 꽤 크네요 제친구들은 안무섭다고 하고 소름돋는 장면이 안나온다 그러네요 놀래키는 장면만 있고 그렇다...
991,이정도면 충분히 괜찮습니다. 보기전에 각종 평론사이트 평이 워낙 안좋길래 걱정했는데 이정도면 기대에비하면 나쁘지않아요.. 참고로 저는 컨저링시리즈는 극장에서 다봤음
992,스토리는 컨저링 애나벨보다 못하지만 영화관에서 보기엔 딱 좋은듯 사운드 영상이 무섭
993,모리스형 그와중에도 캐나다인이라고 하는 침착함ㄷㄷ 근데 불쌍한 형이다
994,임팩트가 강한 수녀.. 너무 강력해 수녀귀신은..
995,긴장감과 깜놀만으로도 만족스러움ㅋㅋ
996,평이 괜찮아서 봤는데
997,너무 알바가 많다. 추석때 많이 낚였을 듯
998,리얼돈아깝고 시간아깝고ㅠ
999,갑툭튀 존X 많은 판타지영화임 진심..
1000,오늘 밤 잘 잘것 같습니다 영화관에서도 꿀잠잤네요
1001,영화 'it' 재밌게 본 관람객입니다. 비교해서 설명하자면 깜짝 놀라는 장면이 있긴 하지만  it은 깜짝 놀래키면서 스릴을 몇분간 이어나가지만 더 넌은 귀신 나올때 잠깐 놀라고 끝이네요. 개인적으로 안...
1002,보지마세요제발 이거다구라예요
1003,진짜 노잼...공포영화 치곤 좀 지루....
1004,컨저링이나 애나벨 시리즈광팬으로써 기대하고 봤는데실망적이였음 ㅋㅋㅋ그냥좀비물로 바뀜 ㅋㅋㅋ
1005,진짜 제 기준 역대급 무서웠음...숨못쉬고 다리 긴장땜에 끝나고 나서 오금이 저린다는게 이런말이구나 싶었음.. 평점 낮은거 노이해..진짜 꼭 봐야댐..무서움지 안무서운지는 보고나서 평가하셈..
1006,별로.... 영화가 그냥 팀플못하는 3명이 힘을모아 마왕을 무찌르네여 장르는 공포가 아닙니다
1007,갑툭튀 말고 볼거 1더 없음 레알 ㄴ잼임
1008,스토리 뻔함.전개 전작이랑 비슷함.등장씬이나 이해 안 되는 설정 너무 많음.애초에 나왔던 설정이라 다시 보는 입장에선 무서움도 덜하고.
1009,ㄴㅈ인ㄷㅔㄹㅇ.... 보지마
1010,솔직히 재미 1도 없고 별로 무섭지도 않음. 컨저링 유니버스 중 제일 안무서운듯;; 전개도 별로고 마지막 엔딩에 ㄹㅇ 어이가 없어서 실소가 다 나오드라 어휴 어쨋든 비추
1011,보지마.난 말해줬다.
1012,보다 잠.. 지루했음 진짜 알바 많네
1013,컨저링 유니버스 영화 중 가장 지루하고 무섭지 않았다.
1014,안무섭고 스토리도 그냥 그저그래요.. 바티칸 신부가 넘나 무능력함;; 그나마 농사꾼아녔음 초반부터 다죽었네
1015,시간가는줄 알고봠ㅋㅋ
1016,저딴 악마
1017,진짜 재미없었고 잠들었다..  10점 주는건 다 알바인가..
1018,나 진짜 공포영화 1도 못보는 사람인데 중간에 놀래는거 빼고 뒤에 가면서는 긴장하면서도 웃기고 답답했음... 같이 간 사람 심지어 옆에서 졸았어엽
1019,진심 내가 파라노말시리즈 인시디어스 애나벨 컨져링 다 봤는데 이건 아니지...하...배경은 오지는데..컨져링2의 연출은 어디로간거지
1020,총만안나왔어도....
1021,이거 ㄹㅇ그냥 영화관이 소리커서 놀랄각 좀나오긴하는데 하나도 안무서움
1022,맨 마지막에 그랑조 나옴 ㅋㅋ
1023,실화냐? 하계 cgv 11시5분 키드존에서 영화 상영해서 이상하게 생각하고 봣는데 개그영화임
1024,보다 잣음. .스토리 구성도 별로임..뻔한내용 뻔한놀람.반전도없고 프렌치가 젤쌤
1025,1점도 주기싫다..영화 실제로 본 사람이면 뭔 소린지 이해할듯...내 생에 최악 영화 전설의고향 이후 OOO기 ... 짜증나네
1026,친구들한테 보자고 꼬셔서 같이 봤는데 보고나서 친구들한테 미안해짐.... 별로 무섭지도 않고 스토리도 그닥 돈 
1027,감독 코린 하디인데; 제임스완은 무슨.. 알바인가; 보려했는데 진짜 알바때문에 짜증나네;
1028,컨저링
1029,공포영화아니고 그냥 좀비영화같아요 좀 어이없기도하고 지루하고답답한부분도많고 그냥 옛날영화같아요 그냥좀 별로입니다. 영화관좋아하고 남들재미없다는영화도 재밌게보는사람인데 보고나서 영화관내 어색하게 갑분싸되는거 느낄수있어...
1030,제임스 완 님. 지금 제작자나 하고 있을 때가 아닙니다. 직접 메가폰 좀 잡아주세요!
1031,저도 진짜 이런거 잘 안적는데 왜 이 영화가 평점이 높은지 1도 모르겠음...무섭지도 않고 내용도 없고 어린애들이보면 무섭겠다...솔직히 돈아까워요..
1032,나대지마라;; 모리스 살려놔
1033,리얼 거짓말 안치고 존잼
1034,개노잼이구요 진짜 돈 아깝 ;; 첫내용 
1035,그냥 처음부분은 좀비 영화인줄 ..그리고 갈수록 무서움도 없고 그냥 놀라기만 하는 ㅋㅋ
1036,별점 높은거 실화냐? ㅋㅋㅋㅋ 컨져링 시리즈 역대 최악이었음딱 극초반까지만 괜찮았고 이후에 늘어지는 긴장감그리고 귀신이고 나발이고 총앞에서는 장사없당께? ㅋㅋㅋ앞으로 컨져링 시리즈 주인공들 총기소지 시키고 시원하게 ...
1037,컨저링 기대했다가 존나 실망함 놀래키기만 하고 안무서움
1038,영화관에서 무서워서 자려했더니 소리때문에 잠도 못잔다 여친이랑 가면 배아픈척하고 화장실에서 잠수 타라
1039,컨저링 시리즈 다 봤고 더넌 상영일을 수개월 손꼽아 기다렸는데 시사회 리뷰가 대부분 엄청 무섭다해서 너무 큰 기대를 했나 컨저링1 이 더 무섭고 재밌었던.. 좀 시시했음. 기대를 안 하고 그냥 봤더라면 재밌게 봤겠다...
1040,와 성당 무서워서 못가요이제... 마지막이 엄청난 충격ㄷㄷ역시 실망시키지 않아요ㅜㅜㅜ 대강추 두번보세요 세번보세요
1041,B급 퇴마물  나올것같다 하면 나온다 전혀 긴장감 없음
1042,팝콘안샀으면 보다잤음 처음 3분이 가장 무서운영화
1043,이게 공포영화라고? 아니.... 나 이때 나와요 이러고 귀신이 나오고 돈 아깝다
1044,무섭긴개뿔 1도안무서움 팝콘 날라다니긴 무슨 그냥 웃김
1045,내말들어라...돈아깝다....하..
1046,진짜 짜증낫어요 절대 보지마셈 ㅡ ㅡ 공포영화에 되도 않는 개그캐에 할 줄 아는 거라곤 여주 이름부르기 뿐인 신부랑1도 안 귀신 걍 좀비 나옴 진짜 짜증나요내가 공포영화 보러왓지고대 유물 찾아 떠나는 신부와 수녀 이...
1047,후기 다 알바쓴거에요 진짜 내가살면서 본것중에 노잼 탑쓰리 안에 들고 보면서 잘뻔했음
1048,드럽게 재미없네예고편이 더 재밌음
1049,진짜 평점 안남기는데 이건 진짜 아니라서 남김. 영화보기전 이 리뷰를 본 당신이 승자입니다. 무서운거 진짜 못보는데 (특히 엑소시즘) 진짜 '허허' 웃으면서 나왔네요. 공포보다는 판타지에 가까우며 개연...
1050,스포있어서 말은 못하겠는데어이없음 후반부로 가면 실소가능그래~ 어디 끝까지해봐라 여러분 무능력한 신부와 어이없는 떡밥왜 죽는지는 설명도 없음성서나 기도보단 총이나 폭력이 직빵이라는 교훈
1051,살면서 영화평 댓글 처음 달아봅니다. 무서운거 못 보는 남자 셋이서 갔습니다. 댓글알바들 진짜 심하구나.. 비춥니다 진짜..
1052,정말 개노잼. 컨저링 시리즈 다 재미있게 봤는데 이건 개노답. 더 노답인건 옆 사람 입냄새. 아 쉬이이펄. 이좀 닦고다녀라 강변 ㅆㅈㅂ ☆ I 열 9번. 진심 영화보다 토할뻔했다.
1053,겁이 무지 많은 사람인데 보다가 잘뻔했습니다.차라리 거울 보는 게 더 무서울 판
1054,skt멤버쉽으로 봤으니 망정이지 돈내고 봤으면 휴ㅜㅜ 3월부터 더넌 노래부르고 다니던내가 바보
1055,2프로 부족합니다. 악마수녀 얼빡샷이 한번이라도 나왔으면 좋았을것을 분위기만 잘 살림
1056,잘한다 잘한다 해주니까 발로만든 영화 보지마라 만원주고 스트레스 이빠이 받아왔다.
1057,그래 십자가보단 총이강하지..
1058,오늘 9시 조조 나홀로 관람객: 그 넓은 영화관에서 혼자 봤음에도 일단 안무섭다. 뻔한 서양 공포영화 (심령
1059,개노잼 진짜 미치는 줄 나가고 싶어서
1060,엑소시스트 그이상도 아니고그이하였던 영화 깜짝놀래키는게무서운영화라면 아침에 일어나서 본내모습이 더 흥행했을 정도
1061,최근에 본 공포영화 중에 최강이었다.
1062,컨저링
1063,컨저링시리즈중에 이게 제일무서운것같아요
1064,엑소시스트보다 더무서움
1065,컨저링3 보다 훨 나음 컨저링 유니버스 안에서 저평가 된 공포영화 같음
1066,너무 무서워요 ㅠ 꼭 보세여
1067,무서운거 잘못보는데 별루 안무서웠어요
1068,예수피 다 써서 다음엔 어쩌냐
1069,뭐 3년전에 봤는데 컨저링이 훨 무서움 이제 제임스 감독 시리즈 단물 다 빠짐 왜 보냐?? 진짜 참신한 내용 아니면 이 감독 시리즈도 못봐주겠다 ㅇㅇ
1070,초반 분위기는 오~했는데
1071,사방팔방 악령이 계속 나오니까 지루하지는 않다. 아이린이 활약을 하면서 귀신은 땅속으로 꺼졌는데 캐나다계프랑스인 프렌치인가 엔딩에 뒷목 십자가는 뭘 의미하는걸까? 그리고 생명의 키스로 둘은 인연을 만들었네. 그리고 ...
1072,엉성한 부분이 많아서 실망스러웠지만
1073,간만에 마릴린맨슨 보는줄 ㅋㅋㅋ
1074,가족들 다있는 대낮에 봐그런가 1도 안무섭네
1075,진짜 존잼임 컨저링1이후로 시리즈들 별로였는데 존잼임 신부는 좀 답답
1076,그대로 돌이되었습니다
1077,마지막 30분간 손에 땀을 쥐게 하는 극적 반전!
1078,영화관에서 손을 눈앞에서 못떼고봄ㅋㅋㅋㅋ큐ㅠㅠ밤에 트라우마 남을까봐 1점 뺐습네다^^ 그만큼 무서웠다구요^^
1079,감상포인트 추천할 게 없어서 고민.. 공포 보단 코믹
1080,정말로 보다가 잠듬
1081,어두워서  소리만  들리..
1082,더넌. 우려먹기 유니버스 씨리즈 소릴하고 있네
1083,이 영화에서 가장 무서운건? 발락! 발락은 비주얼이 너무 무서움..스토리나 연출 나쁘진 않는데....뭔가 아쉽네요
1084,네티즌 평점이 666 이네
1085,
1086,거의 전세계 모든 영화를 다 본 사람입니다. 기대가 많았는데
1087,기대보단 안무서웠어요
1088,무서운영화치고 볼만함영화관에서 봤으면 지렸을듯
1089,너무 기대하고 봤나..
1090,재밌어요... 긴장감이 ㄷㄷ
1091,마지막으로 갈수록 좀비영화가 됌 ㅋ
1092,결말이 너무 아쉬웠음. 기승전을 설명할수 없는 결말이었음
1093,Tv로 대낮에보니 컴컴한 장면 하나도 안보여재미없다 이건 컴컴한 극장서 봐야할듯
1094,더넌 재밌게 봤네요. 애나벨 오늘 봤는데 애나벨은 애들 영화네요. 더넌 무서워요!
1095,박한평점 안주지만 이건 평좀 내려야겠네요공포영화를 보는건지 저급좀비영화코미디를 보는건지오랜만에 공포물 보려고 시간냈는데 너무 아깝네요..혹 평점7점에 호불호라 생각하셔서 보실분은 안보시는게정답입니다
1096,그냥저냥 깜놀하기 좋은 영화. 전편에서 보던 그 카리스마 넘치던 수녀발락도 계속 나오니 그냥 못생긴 아줌마.중반부턴 샘레이미 냄새도 풍기고 허접한 엔딩은 실망. 그나저나 저렇게 예쁜 수녀님들 있는곳이라면 오늘부터 천...
1097,기대보다조금약했어요
1098,이런부류 공포영화 특성상 내용은 뻔할거라 예상후
1099,컨져링 유니버스 좋아해서 봤는데 스토리는 뻔하긴 한데 볼만함. 극강의 공포가 느껴지는건 아닌데 영화시작부터 끝날때까지 긴장하면서 보게됨 괜찮은 스릴러 영화 보는 느낌. 추천
1100,기대 안하고 봤는데 재미있네요
1101,컨저링 유니버스인 줄 몰랐다. 재밌었다.
1102,진짜영화로써는전혀안무서움 그냥 조용하다가 갑자기 쿠웅!!!하면서 소리로만놀래킴 소리땜에진짜개빡칠뻔
1103,공포영화 좋아하시는 분들에게는 무섭지 않겠어요저는 잘 못 봐서 좋았습니다 영상미 좋아요
1104,아이린 수녀 너무귀엽다 ㅋ 재밋음
1105,하나도 안무섭던데 놀라기는 했지만...
1106,수녀가 컨저링시리즈중 개인적으로 제일 무섭게 생긴것같다.ㅠ 컨저링2에서 나올때처럼 무섭진않았는데 볼만한듯
1107,나쁘지않았다.엄청무섭지 않다
1108,갑툭튀 완전 많았음  전작들이랑 비슷비슷함
1109,호러의 기본에 충실하지만 뭔가 좀 부족함이~ㅎ
1110,수녀님 파이팅입니다. 시리즈가 계속 나오면  카톨릭신자가 많아질겁니다. 수녀님이 망가지셔야 카톨릭이 부흥이 됩니다.
1111,너무 기대하고봤나봄.. 발락 컨저링시즌때 진짜 심장쫄깃하게 무섭게 잘나왔는데 이건 뭐... 그냥 대놓고 나와대서 보면서 루즈했다 공포좋아하거나 기대하고보면 안됨
1112,실망배리감사쉿다바리
1113,아
