,content
623,이정도면 훌륭한데??
624,처음봤을때의 몰입과 충격은 다른 영화를 압도할만큼 충분했다.
625,좀비영화 의 혁명!! ㅋㅋㅋ
626,웰메이드 차세대 좀비무비
627,현실적이면서
628,지루한데
629,28일후 다음으로 좀비 영화계의 명작임...
630,세련되고 박진감 넘치는 좀비 영화
631,현란한 좀비 '액션' 영화
632,또봐도 명작이네 ㅋ 뭔가 휴머니즘이 더 살아났다면 좋았을려나
633,몇 번을 봐도 이만한 좀비영화가 없다
634,개명작이지..
635,좀 야한 장면이 있었는데 별로 어울리지 않았음. 처음좀비영화 보는거라-- 잔인해--
636,굿
637,28일후가 새벽의저주보다 먼저 개봉한걸 알게되면서 나의 기준은 28일후>새벽의저주
638,영상미 + 작품성류 갑. 저평가 받는 느낌. 시원하게 상업영화도 만들어주길.
639,다른 건 모르겠고 확실한건 역대 좀비 시리즈를 통틀어 가장 최고.
640,현대좀비 영화의 지존. 강렬하고 짜릿하다.
641,전잘모르겠어여
642,정말 잼있게 봤음
643,28일후vs새벽의저주 ? 그런거없고 둘다 재밌음.
644,좀비영화
645,세련된 좀비영화한편
646,28시리즈 보다 재밌던데... 새벽의 저주를 먼저 봐서 그런가 봄.. 충격이었다
647,그래도 당시엔 센세이션을 일으켰었음ㅋㅋㅋ 04년도 작품치고 좀비물이 훌륭함
648,재미 있습니다.
649,이 영화가 네이버 웹툰 '지금 우리 학교는'의 모티브가 되었구나. ㅎ
650,좀비영화중 가장 스릴있는 영화 Good
651,훌륭한 킬링타임 좀비물
652,좀비영화중 베스트!내용 스토리 굿 좀비는역시 뛰어야제맛ㅋ
653,28시리즈와 함꼐 좀비영화의 최고봉.
654,그냥 최고
655,적절한 풍자와 유머 그리고 좀비영화의 필수요소를 갖춘 명작
656,좀비영화는 결말이 다 왜이래?
657,이 영화가 좀비영화의 판도를 바꿨놨다고해도 과언이 아니죠..
658,잘 만든 좀비영화
659,28일후의 이을 좀비영화
660,관전하는 재미가 쏠쏠
661,현재 좀비영화에선 탑아닌가? 2004년에 러너좀비라니 다시봐도 놀랍다...
662,몰입도 좋고 긴장감도 있고 재미지고 볼만했당
663,황당한저주부터 봤더니 좀비 대땅 빨라 ㅋ 연출 멋지고 재밌음
664,좀비영화의 최고라고 하기엔 역부족 재미는 있으나 그냥 그저 그런 좀비물
665,굿
666,좀비영화중에는 가장 괜찮은 작품인듯
667,28일 후 처럼 좀비 영화계에 하나의 획을 그은 영화
668,그냥 재난영화. 그 상대가 좀비일뿐.... 다른게없다. 앤딩장면이 그나마 반전인듯
669,누가 뭐래든 좀비영화중에선 최고
670,빠른 좀비를 여기서 처음봤었죠
671,정말재밋음 28주후랑 비교하는 놈들은 머냥 ㅋㅋ
672,좀비영화 중 제일 낫다
673,새벽의저주 > 28일후 > REC1 > 28주후 > 28달후?????
674,스릴감은 있지만 액션이많다고 안지루한거아님
675,좀비영화 중 최고인듯
676,평점보고 낚였다 .참 별루
677,공감.. ㅋㅋ 유리깻을때 여자 맨발로 지나가고 ㅋㅋㅋ
678,아주 좋아
679,이게 어캐 28주후랑 같은급의 영화냐 ㅡㅡ 이런게 a급좀비영화지
680,최고~!! 이런영화가 왜 평점이 9가 안넘는지 대충만든 한국영화도 9주는것들도 잇는대
681,s급좀비물!@이거2나온대요~2013년에 죽음의군단 어쩌구엿는데암튼28개후랑같이나올삘
682,몰입도 좋네요
683,네어버 완결웹툰 지금 우리학교는 작가 주동근님도 이 영화보고 만화그렸다는데
684,넘 잼있게 잘봤어!이런거 자주나와줘야하는데~~!!
685,좀비물을 좋아하는 저로서는 교과서 같은 영화죠
686,이 영환 b급이 아님. 좀비물은 무조건 b급이라는 편견은 버리시길
687,여타 B급 좀비물과는 차원을 달리 하는 오락성과 연출.
688,좀비물의 레전드지..좀비매니아라면 이 영화는 최고다.
689,원작을 능가하는 리메이크의 정석이 이 영화. 빠른 좀비
690,개그스럽지도 않고 너무 진지해서 보면서 간만에 깜짝깜짝 놀라게 만든 좀비영화 ㅎㅎ
691,좀비영화중에서는 상위급! 다양한 캐릭터들도 재밌고 스릴도 있고~
692,좀비는 <먹기 위해 뛰는 것> 한 가지면 된다.
693,좀비물 중에선 상위급.
694,좀비 영화
695,좀비물로 잘만든 영화이지만 크레딧의 동성애 메시지가 싫어서...
696,엄청재밌다!하지만 좀지저분(?)한게 단점이라면 단점일수도있겠다 ㅋㅋ
697,좀비물에서 귀신의 공포를 바라면 안된다. 좌절감의 공포를느껴야 좀비물이다.
698,꼭봐야 될 좀비물 새벽의저주
699,좀비영화중 甲이다
700,원작을 능가했다
701,완소 잭 스나이더감독..
702,웰메이드 좀비영화. 무엇보다 여배우들이 예쁘다!
703,오랜만에 좀비영화다운거 보네 ㅋㅋ
704,좀비영화의최고 1점준새끼 뭐지??
705,난엄진짜재밌게봤는데처음봤을땐무섭기도했고징그럽다싶은부분은있어도평점많이줄만함
706,스토리는 기대 하지말아라.. 좀비물의 스릴을 만끽 할 수 있다
707,좀비 영화이지만 허접하단 느낌이 안드는 명작. 스릴감이 살아있다
708,좀비영화의 진리!!!
709,원작에는 못미치지만 패스트 좀비를 탄생시키는데 공헌이 됬다고 봄
710,최고의 좀비 영화!!
711,다섯번정도봣는데 언제봐도 재미잇당 ㅋㅋ
712,수작중 수작
713,달려다니는 좀비를 보고 레지던트 이블따윈 재미 없어졌다
714,박진감 넘치는 액션
715,다른 좀비 영화와 비교해 보면 왜 이 영화가 좀비 영화중에서 최고인지를 알게 된다
716,스케일이 크고 몰려드는 좀비떼가 장관을 이룬다
717,이런 좀비 영화가 많이 나왔으면...
718,내가 제일 좋아하고
719,최고의 좀비영화 평점은 너무 낮은듯.
720,최고의 좀비영화인듯 스토리액션 다좋음꼭보시길
721,아오 결국 니콜이 1킬하네
722,아오재밋긴한대 왤케답답해하는게 근데최고야 이건
723,좀비영화 특유에 답답함은 어쩔 수 없구나
724,최고의 좀비영화라 할 만하다
725,앞으로 이만한 영화 기대하기 어렵다 ㅋ 대작!
726,새벽의저주 에얼라인도 굳ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
727,지금까지나온  좀비물 장르에 니가 최고다
728,몰입감이 뛰어난 작품... 숨돌릴 틈이 없었다.
729,좀비 영화의 최고봉. 이 영화를 보고 좀비 영화에 눈을 떴다.
730,좋습니다 ㅎㅎ
731,무서워요 ㅠㅠㅠㅠㅠ
732,tv에서대충본게생각나 다시봣는데 뒤에잼잇는부분은다빼고밧음  다시보니 진짜명작임
733,2% 부족할때~
734,좀피영화중 최고
735,2000년대 좀비영화의 표본.
736,좀비 영화의 대부 최고다
737,흐느적거리던 좀비에서 벗어난 스타일리쉬한 좀비무비
738,다시봐도 쩐다..새벽의저주...좀비영화매니아분들은 모두 인정하죠
739,흠 잡을데 없는 좀비 영화의 수작.
740,28일 후와 28주 후의 사이쯤?
741,한국에선 망했지만 현대시대와 가장잘어울리는공포물
742,엽기적이고 긴장감 넘치는 영화
743,좀비의 패러다임을 바꿨다고 할까요....
744,좀비 영화중 최고
745,약간 멍청한 뇬 나오는거 빼고는 재밌네요.
746,아 쩐다..
747,오랜만에 다시봐도 재밋군요
748,현대좀비영화의 기본
749,2011年 4月20日/ 좀비영화의 걸작 중 하나로 꼽는데 손색없음. 사라 폴리는 예쁘다
750,좀비영화의 정석
751,다 갖춘 '맞춤형' 좀비 영화.
752,좀비영화매니아 추천작/긴장감/재미/스토리 굳
753,좀비 영화의 시작은 새벽의 저주
754,좀비영화으ㅣ시쟉
755,훌륭한 원작 덕에 빛본 애송이 감독 잭 스나이더
756,이건뭐 대단하네요.진짜 말이 필요없음 강추 개강추
757,아이 진짜 이영화는 좀비 영화중에 전설이 될거임
758,될성 싶은 나무는 싹쑤가 노랗다??? 역시 잭 스나이더
759,인간이 만들 수 있는 최고의 영화! 몇 번을 또 봐도 스릴만점!
760,최고의 좀비영화다. 잭 스나이더는 천재인듯
761,쟈니캐쉬의음악은 싱크로율이 100%.엔딩은2를 예상했지만아쉽게못나옴그래도최고
762,역시 좀비영화중엔 이영화가최고
763,재밌네 ㅋ
764,씨발 이거잼없으면 대채 뭘바라는대??이OO끼들아
765,28시리즈보다 못하다...ㅠㅠ
766,좀비영화 매니아들한테 강추
767,좀비영화에선 오래됬지만 지금 개봉해도 괜찮은작품
768,걸어다니는 좀비는 죽었다 ㅋㅋ
769,감상주의에빠져 이성적으로 행동하지 못하는 사람들
770,OO 재미없단새끼는 진짜 개 OO이다
771,이런건 짱이라고 하는거야
772,이걸 정말 대작이라고하죸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
773,좀비가된 갓난아기ㅠㅠ
774,조지로메오의 대표작
775,스릴있고 짜릿하다. 좀비 영화중은 최고인듯
776,재미있는좀비영화.볼만함
777,지옥불 한 가운데에서도 인간의 감정은 어쩔 수가 없도다.
778,좀비 장르물의 재흥을 선도한 영화.
779,빠른 전개에 놀래는 재미 짱이에요!! 좀비 영화중에 이만한게 없다고 봄!!
780,최고의 좀비수작..
781,좀비물치고는 잘 만들었다는 것을 인정할 수 밖에 없다
782,좀비물 중에 몇안되는 괜찮은 영화라고 생각합니다.
783,한번은 봐줘야 된다고 생각했었다
784,충격적인 영상
785,본지오래됐지만 타영화와 평점비교위해Down With The Sickness내8점이면거의최고급임
786,영화중에 유일하게 재탕 삼탕해도 보는영화..좀비영화 본연의 임무에서 최고별을 드림
787,뭐.. 설명이 필요한가? 내 인생 최고의 영화 !!!
788,약간 비현실적이긴 했지만 스릴감 하나는 넘친듯
789,좀비영화 중 수작인듯..
790,스릴이 죽이는 영화~~ㅋㅋ
791,미국놈들은 오지랖에넓어서 쳐박혀있으면살것을 쳐나가는거보면 화딱지남
792,역시 개는 마지막까지 살아남는 법이야.
793,쓸데없이 잔인해서 1점
794,영화상에 나오는 니콜 때문에 짜증만 지데로남!
795,28일후
796,좀비 영화 매력에 다시 빠져들게 만든 작품~
797,다른 여러 좀비영화에 비해 꽤 좋은영화 긴장감과 재미를 고루 갖춘듯! 난 재밌게봤음
798,쓰레기 더미의 좀비영화에서 한줄기 빛과 같은 영화
799,좀비영화중에 최고라고 할만한 작품
800,Stylish
801,좀비영화계의레전드 ㅋㅋ
802,개인적으로 좀비영화중 가장 재미있었다.
803,내 생에 이런 좀비영화는 처음이었다.
804,좀비로 꽉찬 영상과 달리 노래는 경쾌하기까지하다 신이 내려다보는 인간계가 그럴 듯
805,이것이 좀비 영화다
806,불평들만 하지마시고 원하는 영화를 만들어 보시게나
807,그냥 그닥...
808,좀비 영화의 교과서!!
809,좀비계의 대부
810,그냥 엔딩이 좀 씁쓸할 뿐.... 역시 좀비 영화는 더럽다는것 ㅋㅋ
811,왜 마지막에 마이클이 안남고 CJ가 남아서 자살했는지 이해가 안가옵니다...
812,가장 나약한 존재인 인간의 본질적인 문제가 공포를 느낀다는 것일까.
813,헠헠 넘 재미써
814,이런 건 게임으로 만들어야지
815,긴박감이 전혀안드네......
816,재밌음 ㅎ
817,좋아좋아
818,좀비영화는 이래야 재밌지 ㅋㅋ
819,그냥봐 그럼 알수있어 고민하지도마 그냥 느껴봐
820,좀비물 최고의 영화가 아닐까
821,좀비물의 최고봉.. 아.. -ㅁ-
822,흥미진진하긴 했지만 결말이 좀 깔끔했으면
823,웃기지좀마라.이정도면수작이지 뭘더바라냐??
824,아 이거 좀내 재밌어 ㅋㅋㅋㅋㅋㅋ
825,좀비들과 싸우는 씬들은 시원스럽게 잘 표현한듯 하군요
826,미좀비영화의 표본 ? 좀비영화기준으로 재밌습니다
827,그냥 최고
828,정말잼있어요 ㅎㅎ
829,좀비영화의 대부
830,이 영화가 좀비물의 걸작이라면 좀비물은 전부 쓰레기가 되는것이다.
831,역시 좀비영화는 물량공세와 약간 B급느낌이 있어야돼. 폭력의 미학
832,좀비 오락 영화로 최고점 주는건 당연한 것.
833,좀비영화중 처음으로 봤지만 이거 이상인 좀비영화는 없다
834,기대햇는데.....머냐이건...좀비영화좋아하는사람이해불가...
835,간만에 보니 잼있넹
836,츤데레 C.J 너무 멋있음 ㅋㅋ
837,중간중간에 나오는 음악들이 거슬림
838,액션영화를 보고싶으면 이 영화를 봐라 하지만 공포감은 느낄수 없다.
839,이런영화어디또읍나~~
840,좀비영화중 최고로 잼있었던것 같습니다
841,이걸 뛰어넘는 좀비스릴러를 볼수 있었다면 좋으련만...;; 8점 초반도 너무 적다..
842,좀비영화의 교과서
843,좀비영화의 교과서
844,좀비 영화 중 짱인듯
845,난 이영화도 지루하더라..
846,오리지날을 잘 전수받은 영화 역시 재밋어 ㅋㅋ
847,새벽의저주- 28일후시리즈 21세기  좀비영화의 영혼의 투톱
848,좀비영화의 대표작이자 걸작
849,처음으로 본 좀비영화 나쁘진않다 하지만 내가좀 싫어하는결말이다(사람마다다르지만)
850,그 현실에 빠져든것만 같은 긴장감 몰입도 좀비물의 최고작
851,결말의 여운이 적절하네여
852,좀비영화의 최고봉
853,2편나오면좋겠네
854,좀비 명작 ㅋㅋ
855,ㅋㅋ 이거재미없다는사람 다OO임 ㅋ 최고의영화
856,좀비영화 탑클래스
857,생각보다 쫌엉성한듯..
858,그냥 B급 영화중에 최고일 뿐. 절대로 A급은 될 수 없는 수준.
859,달리는좀비 = 새벽의 저주 ㅋㅋ 정말..이거 볼당시에 새로웠는데 와 좀비 겁나빨라..
860,스토리도 없고 좀비가 무섭지도 않고 나타나지도 않고
861,잔인한 장명이 꽤 있었지만 흥미진진 했다.
862,스릴잇고 재미잇는 친구
863,좀비 영화 중에 최고로 스릴 넘치고 감각적이었음.
864,꽤 흥미진진했어요ㅋㅋㅋ
865,7점 중반 정도가 적당... 요거보다 괜찮은 좀비물 어디서 본거같은데...
866,뱀파이어나 귀신보다 더 현실성이 있는...
867,참 쑈킹했던..
868,진짜같다. 정말 무서운 영화
869,다시또보고 싶은 좀비영화
870,좀비영화의 한 획을 그은 영화
871,저주받은 자들의 도시
872,OO 무섭다 또 봐도 재미있다
873,처음으로 본 좀비영화 ㅋㅋ
874,다른 좀비 영화와 별반 다를게 없다
875,사람마다 좀비되는 시간이 확 다른 점만 제외하고 원작과는 다른 느낌으로 볼만했다
876,좀비영화의 최고봉!!!!!
877,최고!!! 감히 최고라 함
878,그냥... 그저 그런 좀비 영화
879,스토리도 단순하고 28일후 보단  약간 떨어지지만 볼만함~ 결말이 어정쩡..
880,스토리 내용 모두 완벽하지만 결말이 아쉬움 ㅠ.ㅠ
881,좀비영화의 최고봉 ㅋㅋㅋ 몇번을봐도 안질림!!
882,재밌따 괜찮음
883,무모한 주인공 때문에 약간 짜증났지만
884,2010년 현재. 고전제외. 정통좀비물 중에서는 최고!!
885,와.. 완전 펠다스런 영화
886,안보믄 후회하는 영화
887,좀비 매니아라면 한번쯤 꼭 봐야하는 영화임
888,좀비영화로는 드물게 메이져급 영화.평점 낮게준 인간들 어떤 좀비물 봤길래 그러지?
889,좀비영화의 최고봉!!
890,정말 잘만들었다. 전설 아닌 레전드..
891,진짜  재미는  있었다
892,좀비입문영화
893,좀비영화의 전설
894,도입부부터 관객을 사로잡음
895,많은 사람들을 좀비매니아로 만들었던 영화!!
896,04년 극장에서 이영화본이후로  좀비물의 스릴을 좋아한다는걸알았고 다 찾아봤다
897,엔딩크레딧이 다 올라갈때까지 절대로 눈을 뗄수가 없다. 강추
898,케이블에서 항상 보지만
899,좀비영화를 매니아층에서 대중으로 끌어올린 영화
900,좀비영화최고봉 ㅋ
901,28일후
902,누가 뭐래도 나에겐 최고!
903,좀비영화중 최고..
904,누가 허접 스럽데 웃기네 ㅋㅋ 이게 좀비계의 혁명인데 ㅋㅋ
905,공포감도없고
906,좀비영화 중 최고
907,좀비계의 명작...좀비영화의 대중성에 불을 붙였지..하하 28주후 보다 더좋아!
908,타이틀화면보고 다코다패딩나오는 줄알았더니 아니더라.... 낚였어 털썩
909,나는 28일후 28주후가 더재미잇던데 그래도 현대판좀비로 만족 스토리도 괜찮구 ^^
910,무자비한 좀비들의 공격! 좀비 영화의 최고봉 답다!
911,좀비 바이러스 걸리겠다. 이제 이런거 전혀 공포스럽지 않아..
912,진짜 보고싶었는데 드디어 봤다.. 역시 기대를 버리지 않았다.
913,거짓말안치고 내가본 공포영화중에 최고였음
914,이런 영화 안 볼 수가 없다 진짜....
915,역시 새벽의저주.. 쵝오
916,지루함은 어쩔거니.
917,진짜 재밌더라.
918,근데 옛날 1978년작보다는 덜하다...
919,긴장감의 최대화
920,와..결말모르고않볼뻔함;정말충격적..긴장감도굿 좀비영화중최고봉이다!!
921,좀비영화중에 손꼽히는명작^^
922,스피드한 좀비들. 답답한 인간들. 마음에 드는 결말.
923,잼써여
924,새벽사이에세상을바꿔버린저주
925,MTV세대의 걸작 좀비물!
926,오래전에 만든 영화.. 그냥 좀 멋지다.ㅎ 나름 갠찬은 영화였음. 이제서야 보다니.ㅠ
927,마지막 결말이 확실했다면 좋았을테지만 나름 추론해보는 재미가있었음
928,관객을 제대로 물어버린 액션 스릴물 좀비들
929,28일후는 가져다 대지도 못할 명작
930,좀비영화 중 가장 현실적으로 만든듯한 영화 ㅋㅋㅋㅋ
931,개가 이익일까 손실일까를 생각하게된다. 나만..그렇군..흠..으음.
932,cj자폭할때..멋있고찡~하던뎀..앤디정말오래버텻눈데.. ㅠ
933,좀비영화의 특징 배드엔딩ㅋㅋㅋ
934,최고의 좀비영화!
935,긴장감이 최고다! 좀비영화중 단연 최고!
936,좀비영화중 최고! 나는전설이다는 쓰레기
937,첨부터 봄
938,진짜 좀비영화중에 최고다 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
939,또 보고 싶네요.
940,이건 만한 좀비 작품이 아직 안나오고 있다. 좀비계의 혁명 ㅋㅋㅋ
941,좀비 영화 중에 최고의 걸작
942,좀비영화의 정석and최고봉... 이걸 안보고 좀비영화는 논하지말자
943,스토리도 뭔 ㄱ- 과연 저런상황오면저럴까?
944,좀비영화 중의 수작... 가장 현대적인 상황을 잘 표현했다고 할까
945,볼만한 좀비 영화 .. 포스터에 나오는 여자애 20초는 나오냐??
946,새벽의 저주에 나오는 케릭터들이 잘맞네요 ㅎㅎ
947,초반의 열기가 후반부에 살짝 식었다고 할까?  감점1점은 마무리가 어설픈탓
948,매우 매우 재밌는영화!ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ
949,본 시간이 너무 아깝습니다.  저 한사람속은 걸로 끝났으면 좋겠네요~!!
950,최고다..........그냥최고..
951,최고다... 지루하지않고 극단적심리를보여준달까...
952,최고의 영화 말이 필요없다
953,좀비영화의 바이블
954,압박감과 안정감이 동시에 드는 백화점 생활이 매우 흥미진진했다.
955,솔직히 이거보단 28일후가 낫지않냐?
956,그냥 쩔음
957,랭크상위인 영화모두 걸작이지만 이건... 이해안감... 스토리 최악
958,어이없는 전개와 억지스러운 상황의 조화
959,세련되고 감각적인 영상의 좀비영화...하지만 이런거 자꾸보면 정신건강에 해로움ㅜ
960,이게 왜 좀비 영화의 교과서지?
961,그러니깐.스티브가정답이었다.그냥쇼핑몰서음식먹으며외부인안들이며살았어야.ㅄ들
962,스토리가 정말 엿같이 말도 안된다.그저 좀비란 신선한 소재를 사용한것뿐..
963,28일후와 조지로메로에 비하면 꽤나 단순한 B급좀비영화.... 그래서 답답하지 않다!
964,좀비영화의 교과서이자 레전드 -_-)b
965,진짜 스릴쩐다 ㅋㅋㅋ 이걸 이제서야 봤다니 최고엿다
966,지옥이 만원이면 죽은 자들이 지상으로 돌아온다
967,좀비물로서는 드물게 드라마와 휴매니즘이 있는 수작
968,뭐야 24주후보다 완성도나 재미나 떨어지는거같은데;; 별로였음.
969,좀비영화중에 가장 잘만든 영화
970,좀비영화의 교과서 적인 완정판 아쉬운게 있다면 좀비와 좀 더 열심히 싸웠다면...
971,OCN에서 레지던트이블 다음으로 많이상영해준듯? ㅋㅋㅋ 10번은 본것가테 ㅋㅋ
972,cgv에서 하길래 그냥 봤는데 이상하게 빠져드는 영화 신기해
973,이열 이영화 쩌네요..
974,좀비영화의 지존. 다시 봐도 언제나 스릴만점
975,역사에 남을 걸작.. 앞으로 이런 영화가 또 나올까?
976,역시 좀비영화의 최고봉은 새벽의저주아니겠음?ㅋ 다른건 논하지말라..
977,28주후와 더불어 좀비영화의 최고봉.. 긴장감 및 스릴 짱..
978,좀비와 관련된영화는 전부 봤지만 새벽의저주만한 좀비영화는없다
979,진짜 제일 재밌는 좀비영화인듯
980,우왕ㅋ굳ㅋ
981,굿
982,좀비 물 중 최고 또 봐도 재밋다는건 스토리가 탄탄하다는 증거!
983,좀비=B급이라는 공식을 보란듯이 부숴줬지.
984,좀비영화 넘버원!!
985,초반부터 긴장과 스릴!  첨부터 끝까지 가슴졸이며 봤다
986,28주후
987,다른 좀비영화는 눈에도 안들어오더라
988,최고의 좀비영화라는 건 부인 할 수없다
989,이 영화가 날 좀비영화 매니아로 만들었지
990,재밌다 ㅋㅋㅋㅋ
991,감각적이다ㅋ좀비도 뛸수있다는 것만으로 공포감이 증가했음 ㅋㅋ
992,내가 본 좀비 영화 중 제일이다
993,쵝오라는말밖에.....
994,진짜 진짜 과거와 현재를 통틀었을때 최고의 좀비 영화
995,최고의 좀비영화
996,다른말이 필요없고 좀비영화중 최고입니다.
997,박진감넘치는 좀비영화를 기대했으나 좀 기대이하
998,좀비영화 그 이상도 이하도 아님
999,좀비영화의 한계를 넘는 역작
1000,좀비영화의 한계
1001,좀비영화의 성지
1002,최고의 좀비영화
1003,좀비영화 넘버1이 어째서 8.3점인가.. 9점은 넘어야한다.
1004,이보다나은 좀비영화를 못봣다 ㅋㅋ
1005,이 영화때문에 좀비영화의 초강팬이됐다.
1006,무서운 좀비들!! 그리고 좀비영화중에서 재밌는영화^^
1007,나도 마트 점령을 해보고 싶다
1008,awesome !! 이런게 좀비물. 하지만 뒷맛은 슬프며 씁쓸하다
1009,스릴있고 괜춘한데 ~~ 무섭기보단 긴박감으로 보는 영화
1010,잔인하고 으스스한 분위기
1011,재밌네
1012,이 영화때문에 좀비영화의 초강팬이됬다. 28주후도 잼던데
1013,하나도안무섭다.................
1014,이런 좀비물 좋아
1015,잭 스나이더.. 그의 영화에 매료됐다
1016,지금봐도 정말 신선한 영화..이렇게 깔끔 할 수 없다!!
1017,감각적인 액션 스릴러물. 너무 기대할 정도는 아니고 A급 킬링타임용은 된다.
1018,ㅋㅋㅋㅋㅋㅋ 이게 영화냐? 신의작품이지;;
1019,처음으로 끝까지 보게했던 좀비영화
1020,비릿내 작렬하는 쇼핑몰의 새로운 스타일의 좀비물
1021,좀비영화중 28시리즈포함해서 단연 탑으로꼽는영화
1022,좀비 영화의 교과서.
1023,기대안하고 보면 좋아요.
1024,처음으로 보려고 시도해본 좀비영화!!!
1025,중학생 때 봤었는데 좀비영화 A급
1026,좀비 영화중 최고다.
1027,내가 좀비영화에 빠져든 이유가 이영화를 보고나서부터 엿다 그정도로 최고
1028,재밌음.
1029,좀비물의 지존 캬 잘봤다
1030,ㅋㅋ좀비게임ㅋㅋ귀엽다
1031,긴장감 있는 스릴러물
1032,이미 여러 번 보아온 구조. 그러나 오프닝/엔딩 크레딧은 주목할만하다.
1033,좀비영화 재밌다 ㅋㅋ
1034,흠....... 시간 때우기엔 좋더라
1035,난 이런 세상을 원한다!
1036,저는 보다가 코믹물인줄 알았음 ㅋㅋㅋㅋ
1037,쓰레기 좀비는 무섭지도 않고 존나웃낌 OOO짱나 이딴영화네이버평점에 낚였어ㅗㅗ
1038,난 이영화 보면서 데스노트 류를 생각햇다.. ㅋㅋ
1039,너무 징그럽지도 않으면서 액션도 괜찮고 꽤 스릴 있네요
1040,좀 어설프긴 하지만 다른 좀비물 보다는 재밌어 재밌어~ ㅎㅎ
1041,이거 때문에 좀비영화에 미쳤다 ㅋㅋ
1042,그냥 명작
1043,대박 ㅋㅋㅋㅋㅋㅋ 숨죽이고 봤슴... 휴휴.....
1044,좀비 영화가 이정도는 되야지.
1045,갠적으로 이정도로 다이나믹한 좀비영화를 아직 못봤음
1046,공포영화 마니아로써 이 영화는 액션 스릴러물이라고 정의내리고 싶다.
1047,좀비영화 중에서 최고다
1048,개인적으론 그렇게 재밌는지 모르겠음 킬링타임용
1049,난 이영화만 수십번!! 정말 재밌다.
1050,좀비들의 교과서
1051,이게 바로 좀비영화 최고봉이다..
1052,몇번을 봐도 끝까지 보게 만드는 영화
1053,영..
1054,첫장면부터 확 집중도 업. 개인적으로 좀비영화 잘봐서 재밌게봐따
1055,이게 재미없으면 왠만한 좀비영화는 재미없을듯 좀비영화는 이거다!! 라는영화임
1056,만점이 아깝지 않은영화 많은좀비 마니아들을 만들어낸영화
1057,좋아
1058,포스터만 이쁘다.
1059,별로였다.. 강아지 데리고 있던 여자가 맘에 안든다 차라리 총 파는애가 살았더라면..
1060,이런 영화에 나오는 애들은 왜 하나같이 멍청한걸까...
1061,처음 포스터 봤을 때 오싹했다. 그리고 내가 본 최고의 좀비 영화다. 이런거 더 없나?
1062,어제 새벽에 쩔어줬음... 야한거 기다리다가 보게 됐는데 와 씨발 뭐 이런게...
1063,가끔 조자룡같은 사람이 창 한 자루를 들고 좀비를 싹쓸이하는 장면을 꿈 꿔본다
1064,감히 좀비 영화의 최고봉
1065,아무리보고또봐도
1066,쵝오
1067,난 최고였음
1068,이것역시친구집에서~와우!좀비영화하면레지던트이블이라생각했는데이것도굿이네요!!
1069,좀비는 달려야 제 맛
1070,전기톰으로 팀킬하는거.....우웩....흑흑....shit..........재밌긴하다
1071,전 무서운 영화를 엄청 좋아해여~
1072,다른 어떤 좀비 영화보다 훨씬 나은 최고의 작품!
1073,극장서 뭔지도 모르고 봤다가....나오면서 피똥쌌따~;;;;줸장;;;하루종일 무섭더라;;
1074,몇번이고 다시 보고 싶은 영화.
1075,스토리를 중시하는 입장에서 다소 아쉬웠지만 좀비 영화치곤 나쁘지 않았다.
1076,여태까지본 좀비영화중에 제일 좋았다
1077,좀비에대한 새로운 생각을 가지게해준영화 best 2
1078,좀비물 쵝오! good
1079,새벽의 황당한 저주' 를 봐서인지 면역력이 ;;
1080,좀비영화에 발을들이게한 영화....최고다
1081,징그러운데 느낌있다. 역시 잭스나이더♥
1082,진짜 좀비영화의 명작. 스피디 하고 약간의 개그도 가미되있고 반전도 직임..
1083,베리굿!좀비물을 원래 잘 좋아하지않는데..이 영화는 재밌네요.컬링타임용으로는 최고
1084,숨막히는 좀비물... 역시 300감독
1085,괜찮은듯ㅋ
1086,좀비영화중 단연 최고
1087,재밌어서 여러번 보게 되네요ㅋㅋ
1088,스릴굿 ㅋㅋㅋㅋ
1089,로메로원작 매니아였지만..간만에 느껴보는 리메이크 수작... 원작을 넘어서는...
1090,쵝오!!!!!!!!!!
1091,좀비영화 중 제일!!
1092,좀비영화중에선 가장 잼있었다!
1093,좀비영화를 그리 좋아하진 않는데 이건 꽤나 재밌게 봤다
1094,아 이건 공포라기 보단 난 웃기던뎈ㅋㅋㅋㅋ좀비 가지고 노는거
1095,20세기 이후
1096,좋아 ㅋ
1097,잭 스나이더의 <새벽의저주> 좀비영화 중 재미는 최고 ^^
1098,이영화는. 세기의걸작이자 좀비영화의 대작.
1099,28일 시리즈와 쌍벽을 이루는 좀비영화 최고의 걸작
1100,생각보다 좋은영화인듯...하지만 이영화패러디한게 더유명한...더위대하고.
1101,오.. 제대로된 좀비영화
1102,초반이 초압권......갈수록 더긴장.....
1103,최고의 좀비 영화~꿈에 나옵니다~!
1104,재밌는영화~~
1105,진짜 봐도 봐도 재밌고 새롭다.
1106,최고의 좀비영화 !!
