"","word","freq"
"1285","저희",50
"1286","주세",50
"1287","13",49
"1288","괴물",49
"1289","그동안",49
"1290","나한",49
"1291","더블",49
"1292","루즈",49
"1293","반대",49
"1294","비밀",49
"1295","소녀",49
"1296","시종일관",49
"1297","십점",49
"1298","역쉬",49
"1299","연말",49
"1300","열번",49
"1301","일지",49
"1302","재밋것",49
"1303","절정",49
"1304","천만관객",49
"1305","탄생",49
"1306","폭풍눈물",49
"1307","한가지",49
"1308","한국식",49
"1309","한동안",49
"1310","가슴속",48
"1311","과대평가",48
"1312","극찬",48
"1313","기쁨",48
"1314","니콜라스",48
"1315","미쓰",48
"1316","복잡",48
"1317","본영화중",48
"1318","부정적",48
"1319","사상",48
"1320","안해",48
"1321","엔딩크레딧",48
"1322","여태",48
"1323","연결",48
"1324","유쾌",48
"1325","칭찬",48
"1326","콘서트",48
"1327","프로그램",48
"1328","해서웨이",48
"1329","후기",48
"1330","40대",47
"1331","98",47
"1332","감동의",47
"1333","경쟁",47
"1334","공감대",47
"1335","남녀노소",47
"1336","대만족",47
"1337","도가",47
"1338","말자",47
"1339","무조건",47
"1340","민의",47
"1341","반부",47
"1342","반응",47
"1343","배트",47
"1344","본건",47
"1345","사진",47
"1346","상대",47
"1347","송승헌씨",47
"1348","시간여행",47
"1349","여우",47
"1350","인가",47
"1351","자아",47
"1352","장점",47
"1353","재밋엇어",47
"1354","최고영화",47
"1355","특집",47
"1356","프루스트",47
"1357","향연",47
"1358","환경",47
"1359","훈훈",47
"1360","2001",46
"1361","가야",46
"1362","고요",46
"1363","구도",46
"1364","난무",46
"1365","넘넘",46
"1366","류승룡씨",46
"1367","마법",46
"1368","바탕",46
"1369","분명",46
"1370","스톤",46
"1371","실버",46
"1372","아까",46
"1373","아바노래",46
"1374","영씨",46
"1375","오열",46
"1376","웃기기도",46
"1377","치료",46
"1378","캐릭",46
"1379","태도",46
"1380","티파니",46
"1381","평점보고",46
"1382","폭발",46
"1383","10자",45
"1384","4점",45
"1385","가시",45
"1386","가치관",45
"1387","개잼",45
"1388","검색",45
"1389","게임",45
"1390","곰돌이",45
"1391","그리스",45
"1392","기존",45
"1393","돈내고",45
"1394","딱이",45
"1395","마리아",45
"1396","무료",45
"1397","방해",45
"1398","빅터",45
"1399","세기",45
"1400","아무",45
"1401","여유",45
"1402","역사",45
"1403","영화내용",45
"1404","오나",45
"1405","의리",45
"1406","이진",45
"1407","장진의",45
"1408","재미잇",45
"1409","저질",45
"1410","적당",45
"1411","정확",45
"1412","조건",45
"1413","지인",45
"1414","추구",45
"1415","푸드트럭",45
"1416","한국판",45
"1417","확신",45
"1418","0점",44
"1419","1000만",44
"1420","감각",44
"1421","감성적",44
"1422","개월",44
"1423","권력",44
"1424","매이션",44
"1425","배트맨",44
"1426","병맛",44
"1427","사실적",44
"1428","수지",44
"1429","시점",44
"1430","심야",44
"1431","연륜",44
"1432","영향",44
"1433","완전감동",44
"1434","욕심",44
"1435","이기적",44
"1436","짱임",44
"1437","최대",44
"1438","호평",44
"1439","황정민씨",44
"1440","황홀",44
"1441","1500",43
"1442","2021",43
"1443","8점대",43
"1444","강력",43
"1445","거부감",43
"1446","굿애프터눈",43
"1447","귀요",43
"1448","글자",43
"1449","내공",43
"1450","내기",43
"1451","눈물콧물",43
"1452","데이",43
"1453","데이트",43
"1454","마니",43
"1455","물론",43
"1456","병원",43
"1457","심각",43
"1458","아멜리에",43
"1459","영화여",43
"1460","영화ㅋ",43
"1461","우산",43
"1462","중학생",43
"1463","지가",43
"1464","청주",43
"1465","초등",43
"1466","최고봉",43
"1467","추가",43
"1468","케릭터",43
"1469","케이지",43
"1470","희생",43
"1471","200",42
"1472","기기",42
"1473","기술",42
"1474","년만",42
"1475","뒷부분",42
"1476","라이닝",42
"1477","러브스토리",42
"1478","마약",42
"1479","목표",42
"1480","민효린",42
"1481","부부",42
"1482","선동",42
"1483","신나",42
"1484","싸구려",42
"1485","안가",42
"1486","어로",42
"1487","연기파",42
"1488","위기",42
"1489","이요",42
"1490","전작",42
"1491","주진모",42
"1492","찰떡",42
"1493","초등학생",42
"1494","한국적",42
"1495","15년",41
"1496","2006",41
"1497","관련",41
"1498","드럼소리",41
"1499","만약",41
"1500","메이션",41
"1501","박자",41
"1502","볼만하다",41
"1503","성적",41
"1504","손수건",41
"1505","스릴",41
"1506","엠마스톤",41
"1507","연기도",41
"1508","연설",41
"1509","영호",41
"1510","오래간만",41
"1511","오브",41
"1512","용서",41
"1513","작년",41
"1514","전설",41
"1515","제도",41
"1516","케이블",41
"1517","타짜",41
"1518","플릭스",41
"1519","한방",41
"1520","한이",41
"1521","10년전",40
"1522","2000년대",40
"1523","2편",40
"1524","개노잼",40
"1525","게다",40
"1526","결정",40
"1527","경우",40
"1528","과의",40
"1529","눈물샘",40
"1530","마세요",40
"1531","매니저",40
"1532","모닝",40
"1533","베리굿",40
"1534","비평가",40
"1535","소통",40
"1536","아까운영",40
